"Title","Date","Latest","diff01","diff12","ratio01","ratio12","PorN","fig1","fig2","fig3","fig4","fig5"
"内国株式:一部:売買高:億株","2017年07月",385.3997,-63.67974,-76.23463,-14.2,-16.5,TRUE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-1.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-1.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-1.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-1.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-1.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-1.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-1.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-1.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-1.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-1.png"" width=""15%"" /></a>"
"内国株式:一部:売買高:1日平均:億株","2017年07月",19.26999,-1.14271,-3.81173,-5.6,-16.5,TRUE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-2.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-2.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-2.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-2.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-2.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-2.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-2.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-2.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-2.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-2.png"" width=""15%"" /></a>"
"内国株式:一部:売買代金:兆円","2017年07月",51.163326,-9.916826,-2.127032,-16.2,-4,TRUE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-3.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-3.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-3.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-3.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-3.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-3.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-3.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-3.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-3.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-3.png"" width=""15%"" /></a>"
"内国株式:一部:売買代金:1日平均:兆円","2017年07月",2.558166,-0.218205,-0.106352,-7.9,-4,TRUE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-4.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-4.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-4.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-4.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-4.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-4.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-4.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-4.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-4.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-4.png"" width=""15%"" /></a>"
"内国株式:二部:売買高:億株","2017年07月",44.62482,12.58231,29.1488,39.3,188.3,TRUE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-5.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-5.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-5.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-5.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-5.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-5.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-5.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-5.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-5.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-5.png"" width=""15%"" /></a>"
"内国株式:二部:売買高:1日平均:億株","2017年07月",2.23124,0.77476,1.45744,53.2,188.3,TRUE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-6.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-6.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-6.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-6.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-6.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-6.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-6.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-6.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-6.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-6.png"" width=""15%"" /></a>"
"内国株式:二部:売買代金:兆円","2017年07月",1.002358,0.036831,0.655005,3.8,188.6,TRUE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-7.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-7.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-7.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-7.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-7.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-7.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-7.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-7.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-7.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-7.png"" width=""15%"" /></a>"
"内国株式:二部:売買代金:1日平均:兆円","2017年07月",0.050118,0.00623,0.03275,14.2,188.6,TRUE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-8.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-8.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-8.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-8.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-8.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-8.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-8.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-8.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-8.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-8.png"" width=""15%"" /></a>"
"内国株式:マザーズ:売買高:億株","2017年07月",18.91927,-8.86181,7.27458,-31.9,62.5,TRUE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-9.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-9.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-9.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-9.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-9.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-9.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-9.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-9.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-9.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-9.png"" width=""15%"" /></a>"
"内国株式:マザーズ:売買高:1日平均:億株","2017年07月",0.94596,-0.31682,0.36373,-25.1,62.5,TRUE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-10.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-10.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-10.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-10.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-10.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-10.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-10.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-10.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-10.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-10.png"" width=""15%"" /></a>"
